Unnamed: 0,Author,Comment,PublishedAt,IsReply,label
39,@olgamerino1769,"I started crying when he mention ""May I feel safe"". This past year and a half has been hard and I had very few moments that I felt safe. The phrase ""May I life at ease"" helped me calm down and feel at peace with myself. Thank you",2023-07-06T04:02:53Z,False,positive
40,@mariacordello4994,I had the exact same Reaction ❤,2023-12-19T02:36:13Z,True,positive
41,@universalseeker,I also cried on this question.,2024-06-09T03:31:17Z,True,neutral
42,@thiloshneegovender8239,"""May I feel safe?"" hit me hard, I felt it in my whole body and I just cried and cried.",2024-12-01T15:00:23Z,True,negative
43,@Glowcreations87,For anyone in the comments who had bad childhoods! We are more than our parents perception of us and I hope you all find the self love you deserve. ❤,2025-02-02T04:54:03Z,False,positive
44,@tatteredweasel,"Dude I didn't know this could be so deep and intense, the moment he said picture yourself as a kid I started crying so bad, at the end I felt less tension and lots of peace, it was such a healing sensation that i didn't know i needed.",2023-02-09T05:32:30Z,False,positive
45,@PowerWithinYou,Your comment is bringing tears to my eyes. What a beautiful experience 💙,2023-02-15T06:00:59Z,True,positive
46,@Giselll2024,You should bring Manoj more often. He is GREAT,2023-05-22T12:03:19Z,False,positive
47,@shadaparveen,"I found difficulty in thinking of a time when I felt “safe “ or “happy”. But when I did, going very far back to small , brief episodes in my childhood , it made me Amy- eventually",2023-04-01T08:54:32Z,False,negative
48,@oscariajian9347,"Noticed something interesting as I followed this audio for the first time. When Manoj suggested that I could envision myself as a child in my mind, I saw that the child in me was on edge and couldn't have enough peace to get into the meditating headspace. Then I pictured myself as the adult, and saw that the adult me was more calm and collected and comfortable in practicing this. What I did was not force the child to participate, but allow her to watch on the side, and in doing so I demonstrated to her that this state/activity is not dangerous. I believe that as she starts to feel more at ease with this activity in the future, her natural curiosity will come back and we can explore this exercise together, one step at a time :) Thank you for making this video!",2024-11-11T09:37:23Z,False,positive
49,@caymandreamin7948,"I will try this,  thank you.  ❤",2024-12-22T17:40:52Z,True,positive
50,@oscariajian9347,"@@caymandreamin7948your comment brought me back to this video! I just finished practicing and this time I had a deep conversation with my child self (it took some time for us to get there, but we did eventually). I hope my sharing was helpful to you in your practice. Sending love and positive energy to you :) ❤",2024-12-25T09:20:14Z,True,positive
51,@deborahking2367,"I just did this meditation and I could not get comfortable either of seeing/being the child.  Much more comfortable with me in the present.  I, also had difficulty with “ease” , i don’t “feel” that ease has ever been part of my life.  To me Very interesting as I had never given either of these 2 observations a thought.",2025-01-16T15:57:23Z,True,neutral
52,@jbiddle9235,"I love this.  The at ease just bright back the feeling of lazy Saturdays when I was a child putting a vhs in and playing a movie while playing with my brother,  not a worry in the world. I have missed that feeling for a long time.",2024-03-01T20:18:58Z,False,positive
53,@DJC94,"I just bawled my eyes out. Short & simple, but deep & effective. Thank you",2022-04-24T22:42:22Z,False,positive
54,@alty.kosherbek,Same here. Namaste 🙏🏼,2022-05-20T17:37:37Z,True,neutral
55,@eyeamthateyeam86,Me too...a much needed release,2022-06-07T09:47:30Z,True,neutral
56,@KayaRaleigh13,Same. Unreal,2022-08-02T17:06:16Z,True,neutral
57,@ForkBoss,I watched this every night for a few days and honestly I feel like a new person. The subconscious effects are immaculate,2023-02-24T04:32:03Z,False,positive
58,@imaniscript6323,"I just watched it today, and I am inspired to try 21 days.  I believe it would be amazing.",2024-09-19T08:16:10Z,True,positive
59,@MaryanaMaskar,​@@imaniscript6323soooo... Have you tried that?,2024-10-23T18:30:24Z,True,neutral
60,@ForestBeans,I listen to this several times a week when I dont feel like I can commit to a longer meditation for the day.  This is so simple and beautiful.,2023-05-28T10:10:27Z,False,positive
61,@Zowiezo101,"This meditation made me realize I don't often feel like I deserve self-love. Especially the experiencing ease felt undeserved to me. Time to learn to love myself more and allow me to have happiness, goodness, safety and health. You can't share what you don't have",2025-05-03T13:31:08Z,False,neutral
62,@YOMAME123,"When I opened my eyes, tears were flowing. Didn't realize that I started to weep. Thanks for sharing this technique to self -love.",2025-03-27T01:24:47Z,False,positive
63,@CarolynCreed,"""May I be happy."" 😊🙏 And when I give this to myself, I wish the same for everyone. This is such a powerful practice!",2022-04-18T13:55:09Z,False,positive
64,@RandomWellness,This video is great thank you 🙏 May everyone reading this heal themselves and recieve universal self Love ❤,2022-03-08T17:19:00Z,False,positive
65,@laurenkuckelman701,Same to you,2022-05-14T13:48:44Z,True,neutral
66,@carlosm.1311,Love you thanks,2022-08-31T12:24:49Z,True,positive
67,@sarahadda5112,"I remembered a time I was happy but none when I felt safe nor any other feeling he stated, so I just paused with tears in my eyes",2024-04-12T20:37:49Z,False,negative
68,@herrforehead1279,me too. not alone :),2024-06-17T19:15:42Z,True,positive
69,@caymandreamin7948,"Unfortunately this was very stressful for me trying to recall any of those emotions in my life.  Only stress, anxiety,  and pain flowed as I rolled the rolodex in my mind seeking those emotions. That's what made me cry. 😢",2024-07-05T14:56:58Z,True,negative
70,@RAJVIBANIK,Sameee i couldonly remember when i was happy and none othrr,2024-07-11T02:52:29Z,True,neutral
71,@judykahlan9724,Same. I cried through this meditation.,2024-08-22T02:11:17Z,True,negative
72,@Frickenaiko,"Came on to the comments to see what anyone had to say about if you couldn’t recall those moments either. I’m not happy that I’m not alone, but I’m relieved that I’m not crazy.",2024-09-08T18:50:05Z,True,neutral
73,@IkerUnzu,I cried the whole session,2023-06-06T20:41:07Z,False,negative
74,@KOdrani143,I just couldn't stop crying & hugging myself after this video.We have to value ourselves more and more.❤ Have a blessed day.,2023-07-05T04:44:35Z,False,positive
75,@jaxonsmusicc,"This made me feel something deep inside I can’t explain, but I know I am now better then before I listened 🥰",2022-04-21T00:10:23Z,False,positive
76,@magentamagenta1274,"This was a very emotive meditation for me, sadly my childhood visualisation wasn’t happy and it wasn’t safe. I had nobody to ask that question to :( my inner child still suffers as a consequence. Nonetheless I found once I moved the question to the present that I could ask those same questions. Thank you 🙏 it was very moving 🦋❤️",2022-06-09T01:03:26Z,False,neutral
77,@iamexpansive,I had the same experience. This is such enlightening awareness and a necessary one in which to transform our present and future. Much love and blessings your way! 💜,2022-07-31T17:14:12Z,True,positive
78,@magentamagenta1274,"Thank you for your kindness, my journey in self love and awareness has been a long journey over many years of dealing with negative stress. It’s never to late to change, it’s never to late to practice self love and be kind to the one person who counts the most in our life and that person is ourself. Being grateful for what we have not what we don’t have and being able to focus on how many wonderful things there are to be grateful for is the key to not feeling sad or down about :) it isn’t always easy but there is always hope and always life at the end of a dark tunnel. I suppose the lesson with this meditation is the experience I had and the realisation that we can look to ourself in the present and ask ourself those questions. It was very a very simple but powerful and emotive meditation 💜♥️",2022-07-31T21:52:46Z,True,positive
79,@dannyfigs,I had the same experience as well.  My meditation was going just fine until that moment.,2023-01-03T00:42:36Z,True,neutral
80,@sadiedesimone7460,"Same here. I strive to continue to create a safe and loving context in my daily life, even as I grow old (now 83).  Blessings. 🙏",2023-04-24T14:29:57Z,True,positive
81,@sarahgaafar,I’ve been doing this meditation for two weeks now and it’s really helped me to learn that I’ve actually never had a moment where I’ve felt safe in life. It’s made me look so deeply into my past experiences and my mind to try and find an ounce of safety somewhere (and I did find some eventually). Thank you for this meditation ❤,2024-01-29T07:49:33Z,False,positive
82,@superskarmory3000,Manoj I’ve done hundreds of guided meditations on YouTube and this has to be one of the best ones. Your warm voice and effortless guidance were excellent. Thank you,2025-01-22T03:45:39Z,False,positive
83,@mulan5876,Here to express the same as this comment. This meditation had a purity and depth to it that I hadn't experienced before. I'm glad to see others feel this way too! 🙏🏼 ✨️,2025-01-22T07:05:51Z,True,positive
84,@andrewdelgado8981,"Just relapsed my whole childhood, and was grateful for it. Thank you brother much respect🙏🏽",2023-05-24T05:36:45Z,False,positive
85,@Whistfulthinking,"I don't know if you will read this but this meditation has just brought me out of a horrific anxiety attack. There'll be many more, but maybe this is a way forward. I'm going to try to find a way to get a thanks to you",2025-04-24T00:05:58Z,False,positive
86,@DavidBrown-wb5su,"I usually don’t do guided meditations on youtube. However, this was beautiful!! will be following the channel and back for more. Thank You!!!",2022-12-08T13:24:19Z,False,positive
87,@secret_sleepscapes,Your meditation is like a mental reset button. Truly powerful.,2023-08-07T16:20:39Z,False,positive
88,@emmyrenny6497,"Most powerful meditation I’ve done. So many core memories of when I was a care-free, happy, spirited child came up. Thank you.",2024-01-31T01:24:01Z,False,positive
89,@emraskayyy,The way I realized I don’t know what’s it’s like to live life at ease and I’ve only felt safe with myself. Sometimes being independent really hurts.,2024-12-04T16:41:49Z,False,negative
90,@sarinamacphee8600,I couldn't find place where I have felt at ease. That one was hard for me to dig into. I hope someday we both can feel at ease,2025-02-04T22:12:00Z,True,negative
91,@crazyprincess789,@@sarinamacphee8600 keep doing this one daily love. the feeling will come. <3,2025-02-07T22:23:21Z,True,positive
92,@francismaness585,Yeah I feel this. I want to create such a safe life for myself that only safe people filter into my life. Hopefully they stick ❤,2025-02-11T17:53:26Z,True,positive
93,@SeasonswithShriya,I cried my heart out when he said may I be at ease and I couldn’t visualise anything and suddenly it felt like deep pain rushed into my whole body like for the longest time I have neglected to be at ease. I am always rushing never satisfied with my life and always doubting my every single decision. Thankyou for this wonderful help.,2024-08-01T16:10:27Z,False,positive
94,@properreports,"WOWWOWOW ABSOLUTELY amazing, this is the first time I have fully engulfed myself into a guided meditation. Thank you THANK YOU",2022-04-25T20:11:26Z,False,positive
95,@cece-nm8xl,this is simple and beautiful. I’ve done this meditation 2 times and now each time I’ve cried. Thinking of the feeling of safety always gets me.,2022-08-01T12:21:02Z,False,positive
96,@kirttiii95,I was moved to tears by this meditation. It’s a truly wholesome technique!,2025-02-12T13:35:33Z,False,positive
97,@Shaya.Raenails,"Visualizing myself as a child... allowed me to hold her, console her, tell her shes gonna be okay, safe, healthy, happy, loved... this was incredibly healing... thank you..",2024-03-01T03:00:30Z,False,positive
98,@kathlenewang539,"This is such a beautiful practice. My inner critics usually have the mic n can be cruel. Another person asked if this was supposed to make u cry. It did me. In the very best way. Tapping into my own compassion for myself was so intense. I visualized me when I was little n it broke my heart to think how hard I’ve been on her. She’s tried n done her best. This meditation allowed me to hear my love for her, for me. Deeply grateful.",2023-04-29T19:34:53Z,False,positive
99,@janmondragon444,This is the best meditation I have ever experienced. I was in literal tears by the end of this session. It was so powerful. Thank you so much Manoj!,2023-03-01T09:03:57Z,False,positive
100,@Wakeful23,"I literally went through this whole meditation and as soon as he said envision a child version of you. I envisioned a child version of me. Then when the message ""May I be happy: and I remembered when I first got my Pokémon Emerald and Nintendo SP system as a child I was so happy. And after that I kept crying with each message.. I think the take away is it shows you the vulnerable side to you. Maybe when things were easier and the chaos you are dealing with now bring you to a time of peace and positivity. It really is transcending feeling. Thank you for letting me share my story :)",2024-03-30T18:55:55Z,False,positive
101,@tanyameshram445,"LOVED this meditation. Saw a few comments before the video and knew that it was going to be impactful (and probably emotional), which it did end up being. I thought of my mom and her teddy bear hugs that make me feel safe, loved, and cared for. It fills me with such gratitude to realise what an incredible woman she is and how lucky I am to be her daughter.   Thank you for this meditation, Manoj, and loving kindness energies to all! ❤",2025-04-23T01:53:05Z,False,positive
102,@crowfather6428,"Thank you so much, before watching this i was stressed and angry, i didn't even know if i could meditate. But after watching this i realized yes i can, and it really calmed me down. Thank you soo much!🙏❤",2022-03-17T16:00:27Z,False,positive
103,@bobbymoynahan,I've been fortunate to have found this and have continued to visit it daily. Just want to extend my gratitude. Thank you. Wishing you love and light. ✨,2023-01-06T18:59:45Z,False,positive
104,@awaremel,This was such a pleasant experience. I felt happy to sit and be with myself. I wish the same for you and all of us. May we all experience loving kindness toward ourselves and others. Thank you!,2022-04-26T13:09:26Z,False,positive
105,@malynalockett9595,"I was doing this, i  couldn’t stop repeating the words out loud while i cried. It was such a relief that i felt in such a very long time.",2023-08-05T01:26:11Z,False,positive
106,@iAmKreative,You know the meditation slaps when it makes you cry 🥲🙏🏾,2024-11-01T06:40:01Z,False,positive
107,@CuriousOnTanzania,"Thank you. We use this every morning in Tanzania. Over looking the sunrise, outside while the birds sing and just the added sounds of nature made this meditation well worth it. Thank you again.",2022-08-24T06:58:16Z,False,positive
108,@feefeemofokeng3599,"Great video. I had earphones on while doing this meditation. Then got interrupted by a call that I was waiting for, giving me good news… but I still carried on with the meditation haha thank you 🙏🏽",2022-03-31T06:36:10Z,False,positive
109,@Astro_Fizix,"All of us in the comment section are together. We’re either failing together or we’re all winning together. And I feel it will be the latter. If we try we will succeed. Whoever is reading this, I am with you in the fight, we’re together. Do not give up. I know your future is bright. The universe will bring upon you great fulfillment and success.",2025-04-03T15:46:34Z,False,positive
110,@raymondojo4130,Definitely needed this message,2025-04-04T01:23:56Z,True,positive
111,@bombisticaful,This was so beautiful .. I put my hands on my heart and felt a wave of warm tingling electricity flow through every part of my body and warm my chest. I felt my heart chakra was non responsive.. which is why I found this and how quickly it grounded me and made me feel love and warmth. Thank you so much!!!! 🙏💜,2025-04-14T18:37:53Z,False,positive
112,@anonymouskat6661,May I be happy May I be safe May I live with ease,2022-04-26T17:23:41Z,False,positive
113,@pb9688,May I be healthy in the mind and in the body.,2022-08-26T16:30:44Z,True,neutral
114,@ricoperez9252,Who else cried when they  realized they’ve never been happy or felt safe 😂,2024-12-17T23:21:55Z,False,negative
115,@donnayounger3922,Me... I cried all the way through this. I intend to do this daily and other meditations and learn to love myself...I don't think I've ever known how to do that.,2025-03-21T11:40:01Z,True,positive
116,@ricoperez9252,@@donnayounger3922when i first saw this I thought I was going to come back and do it every day too but the task seems to have landed in one of my PTSD blind spots. There’s something about re-entering the void that’s probably scary. Thanks for commenting and pulling me back,2025-03-21T14:43:10Z,True,negative
117,@saracortez3143,"Spot on, I could not think of a time I felt safe or happy. So I just tried to think of being safe as a baby in my mother’s arms",2025-04-23T17:51:01Z,True,negative
118,@kylekendrew5899,"Gratitude for this ❤! May you all be healthy, safe, healthy and may you all live with ease 🥰",2023-06-20T10:04:51Z,False,positive
119,@Sydvicious_studios,"I have not cried while meditating before. Now I have. Thank you so much, I needed the release of emotion and I will be coming back to this channel.",2024-11-16T05:36:07Z,False,positive
120,@RidingADream2004,This is one of the best meditations I have ever done!,2023-02-28T06:41:50Z,False,positive
121,@innerpowermasterychannel,"You are not behind, nor are you ahead. You are exactly where you need to be. The journey is not about rushing to the destination but about embracing every step along the way. The beauty of life is not in its certainty, but in its mystery. Allow yourself to be present in the unfolding.",2025-03-01T18:06:28Z,False,positive
122,@brianklavano6961,Thanks so much. Fastest ten minutes of my life.  🇨🇦,2024-06-12T12:24:58Z,False,positive
123,@RobbieLValentine,"Why did I start crying when he said let go of the technique and focus on what your body feels like (total heaven and peace btw). Haven't meditated for a while and this was the perfect re-introduction, thank you so much. I look forward to doing many more of these.",2024-09-09T11:16:12Z,False,positive
124,@tunkamoose1981,"Thank you and bless you, Manoj.  May you be happy, safe, healthy and at ease. 🙏",2023-12-30T16:38:48Z,False,positive
125,@vetaclarke7308,Really cried happy tears in this meditation✔️ Light and love to everyone.  Namaste ❤,2022-11-06T14:40:51Z,False,positive
126,@CleaningWith,You are extraordinary. So glad I found you. Thank you sooo very much,2023-07-13T13:05:41Z,False,positive
127,@immaculatef2198,Really needed this to start off my week. Sending all the light to all!,2022-07-12T03:26:07Z,False,positive
128,@12glitters,Like seriously I cried.. This is the first time I cried in any meditation.. Thank you for making me realise I deserve to be happy ❤,2024-12-15T05:41:36Z,False,positive
129,@RiseAndReflectWithSherah,I visualized my version hugging me as a child when I felt alone and I cried. Our inner child is crying for us ❤️,2025-02-16T16:23:33Z,False,positive
130,@roseofsharon7551,That was such an amazing session....like a proper cup of tea as the day begins.  Beautiful.,2022-05-10T12:06:18Z,False,positive
131,@kellymmadera,"Thank you for this video! I woke up feeling very anxious about a few things, and with this meditation felt my shoulders drop and an inner peace arrive. Also realized I’ve never felt true happiness or true healthiness in the mind before…revelations…",2022-03-22T09:54:15Z,False,positive
132,@zealix6696,"I love hearing people feel true happiness and healthiness, I hope you are continuing to feel that way because you genuinely deserve to",2022-04-01T07:31:48Z,True,positive
133,@CalmMeditationDreams,"Sending positive vibes to everyone! 🌟 Remember, each day is a new opportunity to embrace positivity, overcome challenges, and make the most of every moment. You've got the strength and resilience to conquer anything that comes your way. Believe in yourself, stay positive, and keep shining bright!",2023-10-01T19:55:36Z,False,positive
134,@jyvonne2051,Namaste 🙏🏾🙏🏾🙏🏾😊.. Blessing received🎉!!,2023-12-04T18:08:00Z,True,positive
135,@ChosenT..,"When he said to visualise a moment where I felt safe I couldn’t think of a time in my life I’ve ever felt safe , this meditation has helped me realise parts of myself and for that I’m eternally grateful I hope to whoever is reading this or to those who are currently doing this meditation nothing but love and light , peace x",2024-02-29T14:52:46Z,False,positive
136,@susannehaeusler7444,"Amazing! I was looking for a self love meditation and hit the start button. When I heard the first question, my evaluation system immediately kicked in, saying that questions are dangerous because I'm not that far along in self-love and my subconscious could answer with no. Then I became aware of my self-sabotage, stopped the meditation, decided to find out what these questions would do to me and started the meditation again. It was wonderful. I got a consciousness-expanding yes to all of my questions. Thank you so much!",2025-02-15T08:11:18Z,False,positive
137,@petrajordanmusic,Definitely a keeper meditation 🧘‍♂️ Will be coming back to it 🙏,2022-12-05T04:57:28Z,False,positive
138,@tatianagallon7732,"That's wat I needed this morning, thank you so much! I hope that everybody has a good day today🙏",2022-12-19T05:17:51Z,False,positive
139,@Luchamom,Beautiful meditation! I'm going to play this for a group I'm leading this evening they are going to love it as I do! Thank you !😘,2022-05-03T21:40:35Z,False,positive
140,@scandinerdian1961,The peace I feel after doing this exercise is undescribable. It truly gives me the feeling of pleasure to be alive. Love to you all❤,2024-03-26T12:50:20Z,False,positive
141,@susanfullar1279,"Thought I was the only one in the world who couldn't actually remember a time when I was happy, safe, healthy, and/or living with ease -- certainly not all together. I know there must have been times, but they got shut away with the bad memories behind a plexiglas screen in my psyche. So I cried as well, and it was so healing, and so healing to see the comments and realize we are together in this healing journey. I have done meta meditation before, but this one felt very special. Looking forward to more of his videos. Peace.",2024-06-30T16:37:05Z,False,positive
142,@edwardhardy5402,May I be Happy May I be Safe May I live with ease May life get easier.,2022-12-19T21:53:37Z,False,positive
143,@NaolDGemechu,May the lord be with us all 😊,2023-10-01T11:38:56Z,False,positive
144,@ebony_sh,This was my first time meditating and I’m feeling soo good and chill,2022-12-17T20:47:32Z,False,positive
145,@malazabdullah4757,"Thank you A TON for this, and I certainly can't express to you how much I appreciate the absence of striking advertisements that would easily take away all the peace of the practice.",2025-02-05T09:56:52Z,False,positive
146,@michaela_miller,Oh my goodness. That was one of the most profound metta meditations I have ever had. Hopping off the phone now to go bask in a sun spot in my yard. Much love to all ❤,2025-03-04T17:17:33Z,False,positive
147,@johnpunchradio,"I started crying when I asked myself, ""May I be happy?"" And ""May I feel safe?"" MY POOR THERAPIST, she is getting a firehose of emotion next visit.",2022-12-01T21:34:02Z,False,negative
148,@theartgroovement7760,This is such a beautiful meditation. Thank you so much for this! It was emotional and healing ❤️‍🩹🙏🏻,2022-07-05T13:33:10Z,False,positive
149,@thesophiemouse,I can see how this meditation would be so lovely for all but for some reason as I was going through memories trying to search for times that I felt like that I just began to feel very anxious and the whole meditation my overall feeling was anxious and sadness. Not sure why,2022-10-23T00:26:38Z,False,negative
150,@edenshlomi6793,I get that way too,2025-02-25T14:18:43Z,True,neutral
151,@ace-n8m,definitely some unresolved personal trauma or feelings that u need to deal with before being able to love urself with ease,2025-02-25T23:33:30Z,True,negative
152,@buddyVuk,"The best video on meditation requires: gentle kind peaceful voice, beautiful background simple peaceful sound, a great message. This video has it all it's my favorite. ❤",2024-12-09T16:54:25Z,False,positive
153,@chlofene,This is my first time here; I was guided to your video this morning. I participated in the 10-minute self-love meditation and was blessed with a calming Peace. You now have a new subscriber!,2024-11-12T11:51:11Z,False,positive
154,@hecallsmebaby08,I feel so relaxed and ease. Thank you so much!,2022-06-09T12:34:52Z,False,positive
155,@svccvbi,"I cried realizing the only time I feel safe is when I’m alone.. if at all, I’ve rarely felt safe",2024-03-26T16:08:27Z,False,negative
156,@stillwater5053,"Me too, remind yourself to be the stone you are looking for.",2024-05-12T10:04:13Z,True,neutral
157,@stillwater5053,Me to but I remind myself to be the stone that I'm looking for.,2024-05-12T10:04:53Z,True,neutral
158,@Letsgohsiwb1782,Starts at 0:55,2024-01-03T08:47:57Z,False,neutral
159,@pstubeing,Recently started meditating. I can’t tell you how much I appreciate that you use your normal speaking voice during the meditation!,2023-05-30T13:03:49Z,False,positive
160,@msnicole2820,"Wow, this is my third session of self-love meditation and each time has been great results. Feeling light, feeling happy, calm, filled with patience and peaceful! Thank you so much, for your time and putting this together!",2023-06-10T18:55:30Z,False,positive
161,@lovelytavy606,Somehow when he asked to remember the time u felt at peace or safe..it’s difficult to remember….,2023-06-14T09:39:56Z,False,negative
162,@AestheticAespa-g3i,I have no clue why I randomly started crying when I clicked on this video. Once I took my eyes off the screen I realised that tears were flowing out of my eyes like crazy.. Nothing in this video made me feel that emotional but I still kept crying for some reason..? Help xd,2024-11-27T21:14:43Z,False,neutral
163,@ImmanuelMetz,"10min meditation and the video is 9min long , legend",2025-01-19T07:07:34Z,False,positive
164,@CherryBlossom-84,"I pictured myself as the scrawny downtrodden child I once was. I felt the injustice of it all. As the meditation went on, things just got fresher and clearer.   At the end, I realised ANY moment of happiness, safety or ease during childhood was more than enough no matter where I was or who I was with. Glad I found this, Thank you!",2024-05-29T20:55:26Z,False,positive
165,@nehameena4691,Oh my god…..I was smiling all the time while doing this. Thank you so much ❤❤❤❤❤,2024-09-17T07:12:43Z,False,positive
166,@Blossom535,I literally cried,2022-03-23T08:15:44Z,False,negative
167,@alanmofticomposer,Did anyone else kind of panic/fail to feel or recollect the memories he asked you to think about?,2024-11-27T04:00:28Z,False,neutral
168,@wumbothewombat1280,YES omg i was just coming down to the comments to say the same thing :(,2024-12-09T22:27:02Z,True,negative
169,@mariecrump6602,@@wumbothewombat1280yes I did!,2025-01-04T14:09:10Z,True,neutral
170,@ioso2013,Me too😬,2025-01-09T18:46:25Z,True,neutral
171,@EmilyHayesmeditation,"I started crying when he mention ""May I feel safe"".""May I life at ease"" helped me calm down and feel at peace with myself. Thank you Manoj Dias !!",2024-05-30T02:28:40Z,False,positive
172,@tanyarussell5228,"Oh wow, I read all the comments of people crying...and I was like...mmm that most likely won't happen to me. It never does during a meditation. And then when I got to the ""may I be safe"" part...tears just started streaming. It was bizarre. But a lovely experience  Thankyou ❤",2023-05-18T21:33:06Z,False,positive
173,@zoe1602,i was banned on roblox but this helped,2025-01-17T20:57:24Z,False,positive
174,@kenziekielpinski766,"By the end, I opened my eyes and didn’t realize I was crying until a bunch of tears fell down my cheek. Wow. This was something special",2023-07-31T20:30:22Z,False,positive
175,@damianm5886,This is one of the most powerful meditation I have ever practiced ❤,2024-02-10T11:32:53Z,False,positive
176,@Im.shyyeek,"I couldn’t envision myself when I was happy, safe or healthy, maybe it’s just trauma, but I felt amazing relaxing, wish this was like an hour long!",2024-11-11T06:13:42Z,False,positive
